"","departure_airport","departure_city","departure_country","lon_departure","lat_departure","arrival_airport","arrival_city","arrival_country","lon_arrival","lat_arrival","airline","airline_country","active_airline","distance_km","domestic_flight","origen_eur","destino_eur"
"23385","Barajas","Madrid","Spain",-3.278,40.822,"Frankfurt Hahn","Hahn","Germany",7.439,50.581,"Ryanair","Ireland",1,1364,0,"YES","YES"
"23386","Barajas","Madrid","Spain",-3.278,40.822,"Ibiza","Ibiza","Spain",1.621,39.454,"Ryanair","Ireland",1,443,1,"YES","YES"
"23387","Barajas","Madrid","Spain",-3.278,40.822,"Balice","Krakow","Poland",20.308,50.129,"Ryanair","Ireland",1,2097,0,"YES","YES"
"23388","Barajas","Madrid","Spain",-3.278,40.822,"Almeria","Almeria","Spain",-1.951,37.406,"Ryanair","Ireland",1,396,1,"YES","YES"
"23389","Barajas","Madrid","Spain",-3.278,40.822,"Gatwick","London","United Kingdom",0.349,51.246,"Ryanair","Ireland",1,1192,0,"YES","YES"
"23390","Barajas","Madrid","Spain",-3.278,40.822,"Gran Canaria","Gran Canaria","Spain",-14.978,28.553,"Ryanair","Ireland",1,1730,1,"YES","YES"
"23391","Barajas","Madrid","Spain",-3.278,40.822,"Manchester","Manchester","United Kingdom",-1.792,53.589,"Ryanair","Ireland",1,1423,0,"YES","YES"
"23392","Barajas","Madrid","Spain",-3.278,40.822,"Luqa","Malta","Malta",14.795,36.429,"Ryanair","Ireland",1,1640,0,"YES","YES"
"23393","Barajas","Madrid","Spain",-3.278,40.822,"Provence","Marseille","France",5.356,43.725,"Ryanair","Ireland",1,779,0,"YES","YES"
"23394","Barajas","Madrid","Spain",-3.278,40.822,"Niederrhein","Weeze","Germany",6.236,52.003,"Ryanair","Ireland",1,1438,0,"YES","YES"
"23395","Barajas","Madrid","Spain",-3.278,40.822,"Porto","Porto","Portugal",-8.469,41.413,"Ryanair","Ireland",1,439,0,"YES","YES"
"23396","Barajas","Madrid","Spain",-3.278,40.822,"Son Sant Joan","Palma de Mallorca","Spain",3.212,39.922,"Ryanair","Ireland",1,558,1,"YES","YES"
"23397","Barajas","Madrid","Spain",-3.278,40.822,"Lawica","Poznan","Poland",17.377,52.701,"Ryanair","Ireland",1,2041,0,"YES","YES"
"23398","Barajas","Madrid","Spain",-3.278,40.822,"Pisa","Pisa","Italy",10.654,44.139,"Ryanair","Ireland",1,1198,0,"YES","YES"
"23399","Barajas","Madrid","Spain",-3.278,40.822,"Santiago","Santiago","Spain",-8.026,43.493,"Ryanair","Ireland",1,491,1,"YES","YES"
"23400","Barajas","Madrid","Spain",-3.278,40.822,"Santander","Santander","Spain",-3.701,43.711,"Ryanair","Ireland",1,323,1,"YES","YES"
"23401","Barajas","Madrid","Spain",-3.278,40.822,"Stansted","London","United Kingdom",0.391,52.475,"Ryanair","Ireland",1,1325,0,"YES","YES"
"23402","Barajas","Madrid","Spain",-3.278,40.822,"Tenerife Sur","Tenerife","Spain",-16.288,28.074,"Ryanair","Ireland",1,1848,1,"YES","YES"
"23403","Barajas","Madrid","Spain",-3.278,40.822,"Trapani Birgi","Trapani","Italy",12.813,38.519,"Ryanair","Ireland",1,1398,0,"YES","YES"
"23404","Barajas","Madrid","Spain",-3.278,40.822,"Torino","Torino","Italy",8.082,45.334,"Ryanair","Ireland",1,1048,0,"YES","YES"
"23405","Barajas","Madrid","Spain",-3.278,40.822,"Villafranca","Villafranca","Italy",11.48,45.659,"Ryanair","Ireland",1,1308,0,"YES","YES"
"23406","Manchester","Manchester","United Kingdom",-1.792,53.589,"Malaga","Malaga","Spain",-4.166,37.124,"Ryanair","Ireland",1,1839,0,"YES","YES"
"23407","Manchester","Manchester","United Kingdom",-1.792,53.589,"Alicante","Alicante","Spain",-0.264,38.47,"Ryanair","Ireland",1,1685,0,"YES","YES"
"23408","Manchester","Manchester","United Kingdom",-1.792,53.589,"Bergamo Orio Al Serio","Bergamo","Italy",10.173,46.123,"Ryanair","Ireland",1,1190,0,"YES","YES"
"23409","Manchester","Manchester","United Kingdom",-1.792,53.589,"Neuenland","Bremen","Germany",9.311,53.079,"Ryanair","Ireland",1,738,0,"YES","YES"
"23410","Manchester","Manchester","United Kingdom",-1.792,53.589,"Tille","Beauvais","France",2.187,49.757,"Ryanair","Ireland",1,506,0,"YES","YES"
"23411","Manchester","Manchester","United Kingdom",-1.792,53.589,"Ciampino","Rome","Italy",12.991,42.332,"Ryanair","Ireland",1,1660,0,"YES","YES"
"23412","Manchester","Manchester","United Kingdom",-1.792,53.589,"Brussels South","Charleroi","Belgium",4.756,50.765,"Ryanair","Ireland",1,545,0,"YES","YES"
"23413","Manchester","Manchester","United Kingdom",-1.792,53.589,"Dublin","Dublin","Ireland",-5.784,53.702,"Ryanair","Ireland",1,263,0,"YES","YES"
"23414","Manchester","Manchester","United Kingdom",-1.792,53.589,"Faro","Faro","Portugal",-7.944,37.024,"Ryanair","Ireland",1,1902,0,"YES","YES"
"23415","Manchester","Manchester","United Kingdom",-1.792,53.589,"Allgau","Memmingen","Germany",10.399,48.647,"Ryanair","Ireland",1,1010,0,"YES","YES"
"23416","Manchester","Manchester","United Kingdom",-1.792,53.589,"Girona","Gerona","Spain",3.267,42.501,"Ryanair","Ireland",1,1288,0,"YES","YES"
"23417","Manchester","Manchester","United Kingdom",-1.792,53.589,"Frankfurt Hahn","Hahn","Germany",7.439,50.581,"Ryanair","Ireland",1,713,0,"YES","YES"
"23418","Manchester","Manchester","United Kingdom",-1.792,53.589,"Pyrzowice","Katowice","Poland",19.133,50.79,"Ryanair","Ireland",1,1454,0,"YES","YES"
"23419","Manchester","Manchester","United Kingdom",-1.792,53.589,"Barajas","Madrid","Spain",-3.278,40.822,"Ryanair","Ireland",1,1423,0,"YES","YES"
"23421","Manchester","Manchester","United Kingdom",-1.792,53.589,"Jasionka","Rzeszow","Poland",22.031,50.183,"Ryanair","Ireland",1,1669,0,"YES","YES"
"23422","Manchester","Manchester","United Kingdom",-1.792,53.589,"Tenerife Sur","Tenerife","Spain",-16.288,28.074,"Ryanair","Ireland",1,3074,0,"YES","YES"
"23423","Murcia San Javier","Murcia","Spain",-0.688,38.291,"Dublin","Dublin","Ireland",-5.784,53.702,"Ryanair","Ireland",1,1757,0,"YES","YES"
"23424","Murcia San Javier","Murcia","Spain",-0.688,38.291,"Stansted","London","United Kingdom",0.391,52.475,"Ryanair","Ireland",1,1579,0,"YES","YES"
"23425","Luqa","Malta","Malta",14.795,36.429,"Birmingham","Birmingham","United Kingdom",-1.581,52.756,"Ryanair","Ireland",1,2219,0,"YES","YES"
"23426","Luqa","Malta","Malta",14.795,36.429,"Bologna","Bologna","Italy",11.481,44.892,"Ryanair","Ireland",1,981,0,"YES","YES"
"23427","Luqa","Malta","Malta",14.795,36.429,"Bari","Bari","Italy",17.267,41.231,"Ryanair","Ireland",1,575,0,"YES","YES"
"23428","Luqa","Malta","Malta",14.795,36.429,"Bristol","Bristol","United Kingdom",-2.532,51.637,"Ryanair","Ireland",1,2174,0,"YES","YES"
"23429","Luqa","Malta","Malta",14.795,36.429,"Dublin","Dublin","Ireland",-5.784,53.702,"Ryanair","Ireland",1,2491,0,"YES","YES"
"23430","Luqa","Malta","Malta",14.795,36.429,"Edinburgh","Edinburgh","United Kingdom",-2.955,56.583,"Ryanair","Ireland",1,2603,0,"YES","YES"
"23431","Luqa","Malta","Malta",14.795,36.429,"Eindhoven","Eindhoven","Netherlands",5.624,51.75,"Ryanair","Ireland",1,1850,0,"YES","YES"
"23432","Luqa","Malta","Malta",14.795,36.429,"Leeds Bradford","Leeds","United Kingdom",-1.435,54.443,"Ryanair","Ireland",1,2357,0,"YES","YES"
"23433","Luqa","Malta","Malta",14.795,36.429,"Luton","London","United Kingdom",0.052,52.457,"Ryanair","Ireland",1,2123,0,"YES","YES"
"23434","Luqa","Malta","Malta",14.795,36.429,"Barajas","Madrid","Spain",-3.278,40.822,"Ryanair","Ireland",1,1640,0,"YES","YES"
"23435","Luqa","Malta","Malta",14.795,36.429,"Provence","Marseille","France",5.356,43.725,"Ryanair","Ireland",1,1140,0,"YES","YES"
"23436","Luqa","Malta","Malta",14.795,36.429,"Skavsta","Stockholm","Sweden",17.52,59.314,"Ryanair","Ireland",1,2552,0,"YES","YES"
"23437","Luqa","Malta","Malta",14.795,36.429,"Pisa","Pisa","Italy",10.654,44.139,"Ryanair","Ireland",1,926,0,"YES","YES"
"23438","Luqa","Malta","Malta",14.795,36.429,"Trapani Birgi","Trapani","Italy",12.813,38.519,"Ryanair","Ireland",1,290,0,"YES","YES"
"23439","Luqa","Malta","Malta",14.795,36.429,"Treviso","Treviso","Italy",12.324,46.08,"Ryanair","Ireland",1,1092,0,"YES","YES"
"23440","Luqa","Malta","Malta",14.795,36.429,"Valencia","Valencia","Spain",-0.137,39.815,"Ryanair","Ireland",1,1357,0,"YES","YES"
"23441","Sturup","Malmoe","Sweden",13.619,55.883,"Stansted","London","United Kingdom",0.391,52.475,"Ryanair","Ireland",1,938,0,"YES","YES"
"23442","Mediterranee","Montpellier","France",4.605,43.96,"Brussels South","Charleroi","Belgium",4.756,50.765,"Ryanair","Ireland",1,756,0,"YES","YES"
"23443","Mediterranee","Montpellier","France",4.605,43.96,"Frankfurt Hahn","Hahn","Germany",7.439,50.581,"Ryanair","Ireland",1,766,0,"YES","YES"
"23444","Provence","Marseille","France",5.356,43.725,"Guipavas","Brest","France",-4.031,48.746,"Ryanair","Ireland",1,911,1,"YES","YES"
"23445","Provence","Marseille","France",5.356,43.725,"Bergamo Orio Al Serio","Bergamo","Italy",10.173,46.123,"Ryanair","Ireland",1,463,0,"YES","YES"
"23446","Provence","Marseille","France",5.356,43.725,"Ciampino","Rome","Italy",12.991,42.332,"Ryanair","Ireland",1,639,0,"YES","YES"
"23447","Provence","Marseille","France",5.356,43.725,"Brussels South","Charleroi","Belgium",4.756,50.765,"Ryanair","Ireland",1,784,0,"YES","YES"
"23448","Provence","Marseille","France",5.356,43.725,"Eindhoven","Eindhoven","Netherlands",5.624,51.75,"Ryanair","Ireland",1,892,0,"YES","YES"
"23449","Provence","Marseille","France",5.356,43.725,"Lesquin","Lille","France",3.149,50.936,"Ryanair","Ireland",1,818,1,"YES","YES"
"23450","Provence","Marseille","France",5.356,43.725,"Barajas","Madrid","Spain",-3.278,40.822,"Ryanair","Ireland",1,779,0,"YES","YES"
"23451","Provence","Marseille","France",5.356,43.725,"Luqa","Malta","Malta",14.795,36.429,"Ryanair","Ireland",1,1140,0,"YES","YES"
"23452","Provence","Marseille","France",5.356,43.725,"Nantes Atlantique","Nantes","France",-1.352,47.255,"Ryanair","Ireland",1,653,1,"YES","YES"
"23453","Provence","Marseille","France",5.356,43.725,"Porto","Porto","Portugal",-8.469,41.413,"Ryanair","Ireland",1,1159,0,"YES","YES"
"23454","Provence","Marseille","France",5.356,43.725,"Stansted","London","United Kingdom",0.391,52.475,"Ryanair","Ireland",1,1039,0,"YES","YES"
"23455","Provence","Marseille","France",5.356,43.725,"Sevilla","Sevilla","Spain",-5.822,37.696,"Ryanair","Ireland",1,1154,0,"YES","YES"
"23456","Newcastle","Newcastle","United Kingdom",-1.487,55.062,"Dublin","Dublin","Ireland",-5.784,53.702,"Ryanair","Ireland",1,316,0,"YES","YES"
"23457","Connaught","Connaught","Ireland",-8.698,54.517,"Lanzarote","Las Palmas","Spain",-13.343,29.575,"Ryanair","Ireland",1,2798,0,"YES","YES"
"23458","Connaught","Connaught","Ireland",-8.698,54.517,"Nottingham East Midlands","East Midlands","United Kingdom",-0.881,53.385,"Ryanair","Ireland",1,526,0,"YES","YES"
"23459","Connaught","Connaught","Ireland",-8.698,54.517,"Liverpool","Liverpool","United Kingdom",-2.75,53.556,"Ryanair","Ireland",1,402,0,"YES","YES"
"23460","Connaught","Connaught","Ireland",-8.698,54.517,"Luton","London","United Kingdom",0.052,52.457,"Ryanair","Ireland",1,622,0,"YES","YES"
"23461","Connaught","Connaught","Ireland",-8.698,54.517,"Stansted","London","United Kingdom",0.391,52.475,"Ryanair","Ireland",1,642,0,"YES","YES"
"23462","Connaught","Connaught","Ireland",-8.698,54.517,"Tenerife Sur","Tenerife","Spain",-16.288,28.074,"Ryanair","Ireland",1,3003,0,"YES","YES"
"23463","Niederrhein","Weeze","Germany",6.236,52.003,"Lanzarote","Las Palmas","Spain",-13.343,29.575,"Ryanair","Ireland",1,2968,0,"YES","YES"
"23464","Niederrhein","Weeze","Germany",6.236,52.003,"Malaga","Malaga","Spain",-4.166,37.124,"Ryanair","Ireland",1,1844,0,"YES","YES"
"23465","Niederrhein","Weeze","Germany",6.236,52.003,"Alicante","Alicante","Spain",-0.264,38.47,"Ryanair","Ireland",1,1587,0,"YES","YES"
"23466","Niederrhein","Weeze","Germany",6.236,52.003,"Falconara","Ancona","Italy",13.603,44.027,"Ryanair","Ireland",1,1041,0,"YES","YES"
"23467","Niederrhein","Weeze","Germany",6.236,52.003,"Barcelona","Barcelona","Spain",2.13,41.495,"Ryanair","Ireland",1,1209,0,"YES","YES"
"23468","Niederrhein","Weeze","Germany",6.236,52.003,"Bergamo Orio Al Serio","Bergamo","Italy",10.173,46.123,"Ryanair","Ireland",1,713,0,"YES","YES"
"23469","Niederrhein","Weeze","Germany",6.236,52.003,"Bologna","Bologna","Italy",11.481,44.892,"Ryanair","Ireland",1,879,0,"YES","YES"
"23470","Niederrhein","Weeze","Germany",6.236,52.003,"Bari","Bari","Italy",17.267,41.231,"Ryanair","Ireland",1,1460,0,"YES","YES"
"23471","Niederrhein","Weeze","Germany",6.236,52.003,"Bydgoszcz Ignacy Jan Paderewski Airport","Bydgoszcz","Poland",18.629,53.161,"Ryanair","Ireland",1,846,0,"YES","YES"
"23472","Niederrhein","Weeze","Germany",6.236,52.003,"Elmas","Cagliari","Italy",9.09,39.419,"Ryanair","Ireland",1,1416,0,"YES","YES"
"23473","Niederrhein","Weeze","Germany",6.236,52.003,"Ciampino","Rome","Italy",12.991,42.332,"Ryanair","Ireland",1,1189,0,"YES","YES"
"23474","Niederrhein","Weeze","Germany",6.236,52.003,"Edinburgh","Edinburgh","United Kingdom",-2.955,56.583,"Ryanair","Ireland",1,783,0,"YES","YES"
"23475","Niederrhein","Weeze","Germany",6.236,52.003,"Faro","Faro","Portugal",-7.944,37.024,"Ryanair","Ireland",1,2001,0,"YES","YES"
"23476","Niederrhein","Weeze","Germany",6.236,52.003,"Fuerteventura","Fuerteventura","Spain",-13.773,28.754,"Ryanair","Ireland",1,3068,0,"YES","YES"
"23477","Niederrhein","Weeze","Germany",6.236,52.003,"Leeds Bradford","Leeds","United Kingdom",-1.435,54.443,"Ryanair","Ireland",1,577,0,"YES","YES"
"23478","Niederrhein","Weeze","Germany",6.236,52.003,"Larnaca","Larnaca","Cyprus",34.041,35.458,"Ryanair","Ireland",1,2863,0,"YES","YES"
"23479","Niederrhein","Weeze","Germany",6.236,52.003,"Gran Canaria","Gran Canaria","Spain",-14.978,28.553,"Ryanair","Ireland",1,3143,0,"YES","YES"
"23480","Niederrhein","Weeze","Germany",6.236,52.003,"Lappeenranta","Lappeenranta","Finland",28.24,61.074,"Ryanair","Ireland",1,1670,0,"YES","YES"
"23481","Niederrhein","Weeze","Germany",6.236,52.003,"Barajas","Madrid","Spain",-3.278,40.822,"Ryanair","Ireland",1,1438,0,"YES","YES"
"23482","Niederrhein","Weeze","Germany",6.236,52.003,"Skavsta","Stockholm","Sweden",17.52,59.314,"Ryanair","Ireland",1,1075,0,"YES","YES"
"23483","Niederrhein","Weeze","Germany",6.236,52.003,"Porto","Porto","Portugal",-8.469,41.413,"Ryanair","Ireland",1,1620,0,"YES","YES"
"23484","Niederrhein","Weeze","Germany",6.236,52.003,"Palermo","Palermo","Italy",13.151,38.293,"Ryanair","Ireland",1,1616,0,"YES","YES"
"23485","Niederrhein","Weeze","Germany",6.236,52.003,"Riga Intl","Riga","Latvia",24.618,57.539,"Ryanair","Ireland",1,1324,0,"YES","YES"
"23486","Niederrhein","Weeze","Germany",6.236,52.003,"Stansted","London","United Kingdom",0.391,52.475,"Ryanair","Ireland",1,401,0,"YES","YES"
"23487","Niederrhein","Weeze","Germany",6.236,52.003,"Sevilla","Sevilla","Spain",-5.822,37.696,"Ryanair","Ireland",1,1847,0,"YES","YES"
"23488","Niederrhein","Weeze","Germany",6.236,52.003,"Tenerife Sur","Tenerife","Spain",-16.288,28.074,"Ryanair","Ireland",1,3250,0,"YES","YES"
"23489","Niederrhein","Weeze","Germany",6.236,52.003,"Tallinn","Tallinn-ulemiste International","Estonia",25.388,59.688,"Ryanair","Ireland",1,1460,0,"YES","YES"
"23490","Niederrhein","Weeze","Germany",6.236,52.003,"Treviso","Treviso","Italy",12.324,46.08,"Ryanair","Ireland",1,793,0,"YES","YES"
"23491","Niederrhein","Weeze","Germany",6.236,52.003,"Kronoberg","Vaxjo","Sweden",15.213,57.548,"Ryanair","Ireland",1,842,0,"YES","YES"
"23492","Nantes Atlantique","Nantes","France",-1.352,47.255,"Dublin","Dublin","Ireland",-5.784,53.702,"Ryanair","Ireland",1,782,0,"YES","YES"
"23493","Nantes Atlantique","Nantes","France",-1.352,47.255,"Provence","Marseille","France",5.356,43.725,"Ryanair","Ireland",1,653,1,"YES","YES"
"23494","Skavsta","Stockholm","Sweden",17.52,59.314,"Malaga","Malaga","Spain",-4.166,37.124,"Ryanair","Ireland",1,2914,0,"YES","YES"
"23495","Skavsta","Stockholm","Sweden",17.52,59.314,"Alicante","Alicante","Spain",-0.264,38.47,"Ryanair","Ireland",1,2638,0,"YES","YES"
"23496","Skavsta","Stockholm","Sweden",17.52,59.314,"Bergamo Orio Al Serio","Bergamo","Italy",10.173,46.123,"Ryanair","Ireland",1,1545,0,"YES","YES"
"23497","Skavsta","Stockholm","Sweden",17.52,59.314,"Neuenland","Bremen","Germany",9.311,53.079,"Ryanair","Ireland",1,858,0,"YES","YES"
"23498","Skavsta","Stockholm","Sweden",17.52,59.314,"Tille","Beauvais","France",2.187,49.757,"Ryanair","Ireland",1,1445,0,"YES","YES"
"23499","Skavsta","Stockholm","Sweden",17.52,59.314,"Ciampino","Rome","Italy",12.991,42.332,"Ryanair","Ireland",1,1913,0,"YES","YES"
"23500","Skavsta","Stockholm","Sweden",17.52,59.314,"Brussels South","Charleroi","Belgium",4.756,50.765,"Ryanair","Ireland",1,1246,0,"YES","YES"
"23501","Skavsta","Stockholm","Sweden",17.52,59.314,"Dublin","Dublin","Ireland",-5.784,53.702,"Ryanair","Ireland",1,1549,0,"YES","YES"
"23502","Skavsta","Stockholm","Sweden",17.52,59.314,"Edinburgh","Edinburgh","United Kingdom",-2.955,56.583,"Ryanair","Ireland",1,1240,0,"YES","YES"
"23503","Skavsta","Stockholm","Sweden",17.52,59.314,"Eindhoven","Eindhoven","Netherlands",5.624,51.75,"Ryanair","Ireland",1,1122,0,"YES","YES"
"23504","Skavsta","Stockholm","Sweden",17.52,59.314,"Allgau","Memmingen","Germany",10.399,48.647,"Ryanair","Ireland",1,1272,0,"YES","YES"
"23505","Skavsta","Stockholm","Sweden",17.52,59.314,"Girona","Gerona","Spain",3.267,42.501,"Ryanair","Ireland",1,2109,0,"YES","YES"
"23506","Skavsta","Stockholm","Sweden",17.52,59.314,"Frankfurt Hahn","Hahn","Germany",7.439,50.581,"Ryanair","Ireland",1,1162,0,"YES","YES"
"23507","Skavsta","Stockholm","Sweden",17.52,59.314,"Woerthersee International Airport","Klagenfurt","Austria",14.562,47.07,"Ryanair","Ireland",1,1375,0,"YES","YES"
"23508","Skavsta","Stockholm","Sweden",17.52,59.314,"Balice","Krakow","Poland",20.308,50.129,"Ryanair","Ireland",1,1036,0,"YES","YES"
"23509","Skavsta","Stockholm","Sweden",17.52,59.314,"Kaunas Intl","Kaunas","Lithuania",24.141,55.606,"Ryanair","Ireland",1,571,0,"YES","YES"
"23510","Skavsta","Stockholm","Sweden",17.52,59.314,"Lubeck Blankensee","Luebeck","Germany",11.198,54.342,"Ryanair","Ireland",1,672,0,"YES","YES"
"23511","Skavsta","Stockholm","Sweden",17.52,59.314,"Gatwick","London","United Kingdom",0.349,51.246,"Ryanair","Ireland",1,1402,0,"YES","YES"
"23512","Skavsta","Stockholm","Sweden",17.52,59.314,"Liverpool","Liverpool","United Kingdom",-2.75,53.556,"Ryanair","Ireland",1,1393,0,"YES","YES"
"23513","Skavsta","Stockholm","Sweden",17.52,59.314,"Luqa","Malta","Malta",14.795,36.429,"Ryanair","Ireland",1,2552,0,"YES","YES"
"23514","Skavsta","Stockholm","Sweden",17.52,59.314,"Niederrhein","Weeze","Germany",6.236,52.003,"Ryanair","Ireland",1,1075,0,"YES","YES"
"23515","Skavsta","Stockholm","Sweden",17.52,59.314,"Riga Intl","Riga","Latvia",24.618,57.539,"Ryanair","Ireland",1,457,0,"YES","YES"
"23516","Skavsta","Stockholm","Sweden",17.52,59.314,"Stansted","London","United Kingdom",0.391,52.475,"Ryanair","Ireland",1,1304,0,"YES","YES"
"23517","Skavsta","Stockholm","Sweden",17.52,59.314,"Schonefeld","Berlin","Germany",13.87,52.633,"Ryanair","Ireland",1,776,0,"YES","YES"
"23518","Skavsta","Stockholm","Sweden",17.52,59.314,"Tallinn","Tallinn-ulemiste International","Estonia",25.388,59.688,"Ryanair","Ireland",1,445,0,"YES","YES"
"23519","Porto","Porto","Portugal",-8.469,41.413,"Barcelona","Barcelona","Spain",2.13,41.495,"Ryanair","Ireland",1,882,0,"YES","YES"
"23520","Porto","Porto","Portugal",-8.469,41.413,"Bergamo Orio Al Serio","Bergamo","Italy",10.173,46.123,"Ryanair","Ireland",1,1581,0,"YES","YES"
"23521","Porto","Porto","Portugal",-8.469,41.413,"Merignac","Bordeaux","France",-0.526,45.38,"Ryanair","Ireland",1,778,0,"YES","YES"
"23522","Porto","Porto","Portugal",-8.469,41.413,"Tille","Beauvais","France",2.187,49.757,"Ryanair","Ireland",1,1242,0,"YES","YES"
"23523","Porto","Porto","Portugal",-8.469,41.413,"Ciampino","Rome","Italy",12.991,42.332,"Ryanair","Ireland",1,1775,0,"YES","YES"
"23524","Porto","Porto","Portugal",-8.469,41.413,"Brussels South","Charleroi","Belgium",4.756,50.765,"Ryanair","Ireland",1,1452,0,"YES","YES"
"23525","Porto","Porto","Portugal",-8.469,41.413,"Boutheon","St.-etienne","France",4.493,45.9,"Ryanair","Ireland",1,1154,0,"YES","YES"
"23526","Porto","Porto","Portugal",-8.469,41.413,"Eindhoven","Eindhoven","Netherlands",5.624,51.75,"Ryanair","Ireland",1,1569,0,"YES","YES"
"23527","Porto","Porto","Portugal",-8.469,41.413,"Faro","Faro","Portugal",-7.944,37.024,"Ryanair","Ireland",1,490,1,"YES","YES"
"23528","Porto","Porto","Portugal",-8.469,41.413,"Baden Airpark","Karlsruhe/Baden-Baden","Germany",8.134,49.298,"Ryanair","Ireland",1,1560,0,"YES","YES"
"23529","Porto","Porto","Portugal",-8.469,41.413,"Allgau","Memmingen","Germany",10.399,48.647,"Ryanair","Ireland",1,1680,0,"YES","YES"
"23530","Porto","Porto","Portugal",-8.469,41.413,"Frankfurt Hahn","Hahn","Germany",7.439,50.581,"Ryanair","Ireland",1,1590,0,"YES","YES"
"23531","Porto","Porto","Portugal",-8.469,41.413,"Lesquin","Lille","France",3.149,50.936,"Ryanair","Ireland",1,1382,0,"YES","YES"
"23532","Porto","Porto","Portugal",-8.469,41.413,"Barajas","Madrid","Spain",-3.278,40.822,"Ryanair","Ireland",1,439,0,"YES","YES"
"23533","Porto","Porto","Portugal",-8.469,41.413,"Provence","Marseille","France",5.356,43.725,"Ryanair","Ireland",1,1159,0,"YES","YES"
